movie_id,title,year,certificate,runtime,genre,gross_us_canada,idx
41959,The Third Man,1949,Approved,104,Hard-boiled Detective,1067364,215
41959,The Third Man,1949,Approved,104,Spy,1067364,215
41959,The Third Man,1949,Approved,104,Whodunnit,1067364,215
41959,The Third Man,1949,Approved,104,Drama,1067364,215
41959,The Third Man,1949,Approved,104,Mystery,1067364,215
41959,The Third Man,1949,Approved,104,Thriller,1067364,215
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Adult Animation,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Anime,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Dark Fantasy,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Hand-Drawn Animation,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Shōnen,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Supernatural Fantasy,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Sword & Sorcery,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Action,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Adventure,84792742,216
32820897,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,2025,R,155,Animation,84792742,216
1895587,Spotlight,2015,R,129,Docudrama,45055776,217
1895587,Spotlight,2015,R,129,Legal Drama,45055776,217
1895587,Spotlight,2015,R,129,Period Drama,45055776,217
1895587,Spotlight,2015,R,129,True Crime,45055776,217
1895587,Spotlight,2015,R,129,Workplace Drama,45055776,217
1895587,Spotlight,2015,R,129,Biography,45055776,217
1895587,Spotlight,2015,R,129,Crime,45055776,217
1895587,Spotlight,2015,R,129,Drama,45055776,217
26548265,Maharaja,2024,,141,One-Person Army Action,,218
26548265,Maharaja,2024,,141,Action,,218
26548265,Maharaja,2024,,141,Crime,,218
26548265,Maharaja,2024,,141,Drama,,218
26548265,Maharaja,2024,,141,Thriller,,218
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Sea Adventure,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Supernatural Fantasy,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Swashbuckler,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Sword & Sandal,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Action,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Adventure,305413918,219
325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,143,Fantasy,305413918,219
88247,The Terminator,1984,R,107,Artificial Intelligence,38371200,220
88247,The Terminator,1984,R,107,Cyberpunk,38371200,220
88247,The Terminator,1984,R,107,Dystopian Sci-Fi,38371200,220
88247,The Terminator,1984,R,107,Time Travel,38371200,220
88247,The Terminator,1984,R,107,Urban Adventure,38371200,220
88247,The Terminator,1984,R,107,Action,38371200,220
88247,The Terminator,1984,R,107,Adventure,38371200,220
88247,The Terminator,1984,R,107,Sci-Fi,38371200,220
113247,La haine,1995,Not Rated,98,Gangster,280859,221
113247,La haine,1995,Not Rated,98,Psychological Drama,280859,221
113247,La haine,1995,Not Rated,98,Crime,280859,221
113247,La haine,1995,Not Rated,98,Drama,280859,221
118715,The Big Lebowski,1998,R,117,Buddy Comedy,19488923,222
118715,The Big Lebowski,1998,R,117,Drug Crime,19488923,222
118715,The Big Lebowski,1998,R,117,Satire,19488923,222
118715,The Big Lebowski,1998,R,117,Stoner Comedy,19488923,222
118715,The Big Lebowski,1998,R,117,Comedy,19488923,222
118715,The Big Lebowski,1998,R,117,Crime,19488923,222
15097216,Jai Bhim,2021,Approved,164,Legal Drama,,223
15097216,Jai Bhim,2021,Approved,164,Crime,,223
15097216,Jai Bhim,2021,Approved,164,Drama,,223
50976,Det sjunde inseglet,1957,Not Rated,96,Psychological Drama,,224
50976,Det sjunde inseglet,1957,Not Rated,96,Drama,,224
50976,Det sjunde inseglet,1957,Not Rated,96,Fantasy,,224
3170832,Room,2015,R,118,Psychological Drama,14677654,225
3170832,Room,2015,R,118,Drama,14677654,225
3170832,Room,2015,R,118,Thriller,14677654,225
395169,Hotel Rwanda,2004,PG-13,121,Docudrama,23530892,226
395169,Hotel Rwanda,2004,PG-13,121,Epic,23530892,226
395169,Hotel Rwanda,2004,PG-13,121,Biography,23530892,226
395169,Hotel Rwanda,2004,PG-13,121,Drama,23530892,226
395169,Hotel Rwanda,2004,PG-13,121,History,23530892,226
395169,Hotel Rwanda,2004,PG-13,121,War,23530892,226
91763,Platoon,1986,R,120,Drama,138530565,227
91763,Platoon,1986,R,120,War,138530565,227
36868,The Best Years of Our Lives,1946,Approved,170,Epic,23650000,228
36868,The Best Years of Our Lives,1946,Approved,170,Feel-Good Romance,23650000,228
36868,The Best Years of Our Lives,1946,Approved,170,Drama,23650000,228
36868,The Best Years of Our Lives,1946,Approved,170,Romance,23650000,228
36868,The Best Years of Our Lives,1946,Approved,170,War,23650000,228
381681,Before Sunset,2004,R,80,Feel-Good Romance,5820649,229
381681,Before Sunset,2004,R,80,Drama,5820649,229
381681,Before Sunset,2004,R,80,Romance,5820649,229
59742,The Sound of Music,1965,G,174,Classic Musical,160888776,230
59742,The Sound of Music,1965,G,174,Epic,160888776,230
59742,The Sound of Music,1965,G,174,Period Drama,160888776,230
59742,The Sound of Music,1965,G,174,Biography,160888776,230
59742,The Sound of Music,1965,G,174,Drama,160888776,230
59742,The Sound of Music,1965,G,174,Family,160888776,230
59742,The Sound of Music,1965,G,174,Musical,160888776,230
59742,The Sound of Music,1965,G,174,Romance,160888776,230
70047,The Exorcist,1973,R,122,Body Horror,233005644,231
70047,The Exorcist,1973,R,122,Psychological Drama,233005644,231
70047,The Exorcist,1973,R,122,Psychological Horror,233005644,231
70047,The Exorcist,1973,R,122,Supernatural Horror,233005644,231
70047,The Exorcist,1973,R,122,Tragedy,233005644,231
70047,The Exorcist,1973,R,122,Horror,233005644,231
317705,The Incredibles,2004,PG,115,Computer Animation,261441092,232
317705,The Incredibles,2004,PG,115,Superhero,261441092,232
317705,The Incredibles,2004,PG,115,Action,261441092,232
317705,The Incredibles,2004,PG,115,Adventure,261441092,232
317705,The Incredibles,2004,PG,115,Animation,261441092,232
317705,The Incredibles,2004,PG,115,Family,261441092,232
1028532,Hachi: A Dog's Tale,2009,G,93,Animal Adventure,,233
1028532,Hachi: A Dog's Tale,2009,G,93,Biography,,233
1028532,Hachi: A Dog's Tale,2009,G,93,Drama,,233
1028532,Hachi: A Dog's Tale,2009,G,93,Family,,233
1979320,Rush,2013,R,123,Docudrama,26947624,234
1979320,Rush,2013,R,123,Motorsport,26947624,234
1979320,Rush,2013,R,123,Period Drama,26947624,234
1979320,Rush,2013,R,123,Biography,26947624,234
1979320,Rush,2013,R,123,Drama,26947624,234
1979320,Rush,2013,R,123,Sport,26947624,234
32138,The Wizard of Oz,1939,G,102,Adventure Epic,24668669,235
32138,The Wizard of Oz,1939,G,102,Classic Musical,24668669,235
32138,The Wizard of Oz,1939,G,102,Fairy Tale,24668669,235
32138,The Wizard of Oz,1939,G,102,Fantasy Epic,24668669,235
32138,The Wizard of Oz,1939,G,102,Quest,24668669,235
32138,The Wizard of Oz,1939,G,102,Adventure,24668669,235
32138,The Wizard of Oz,1939,G,102,Family,24668669,235
32138,The Wizard of Oz,1939,G,102,Fantasy,24668669,235
32138,The Wizard of Oz,1939,G,102,Musical,24668669,235
5323662,Koe no Katachi,2016,Not Rated,130,Adult Animation,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Anime,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Coming-of-Age,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Hand-Drawn Animation,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Psychological Drama,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Shōnen,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Slice of Life,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Animation,1079689,236
5323662,Koe no Katachi,2016,Not Rated,130,Drama,1079689,236
19254,La passion de Jeanne d'Arc,1928,Passed,114,Costume Drama,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Legal Drama,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Period Drama,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Psychological Drama,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Tragedy,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Biography,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,Drama,21877,237
19254,La passion de Jeanne d'Arc,1928,Passed,114,History,21877,237
92005,Stand by Me,1986,R,89,Coming-of-Age,52287414,238
92005,Stand by Me,1986,R,89,Dark Comedy,52287414,238
92005,Stand by Me,1986,R,89,Quest,52287414,238
92005,Stand by Me,1986,R,89,Adventure,52287414,238
92005,Stand by Me,1986,R,89,Comedy,52287414,238
92005,Stand by Me,1986,R,89,Drama,52287414,238
129167,The Iron Giant,1999,PG,86,Alien Invasion,23315035,239
129167,The Iron Giant,1999,PG,86,Artificial Intelligence,23315035,239
129167,The Iron Giant,1999,PG,86,Buddy Comedy,23315035,239
129167,The Iron Giant,1999,PG,86,Hand-Drawn Animation,23315035,239
129167,The Iron Giant,1999,PG,86,High-Concept Comedy,23315035,239
129167,The Iron Giant,1999,PG,86,Kaiju,23315035,239
129167,The Iron Giant,1999,PG,86,Space Sci-Fi,23315035,239
129167,The Iron Giant,1999,PG,86,Action,23315035,239
129167,The Iron Giant,1999,PG,86,Adventure,23315035,239
129167,The Iron Giant,1999,PG,86,Animation,23315035,239
476735,Babam ve Oglum,2005,Not Rated,112,Coming-of-Age,,240
476735,Babam ve Oglum,2005,Not Rated,112,Political Drama,,240
476735,Babam ve Oglum,2005,Not Rated,112,Drama,,240
476735,Babam ve Oglum,2005,Not Rated,112,Family,,240
4016934,Ah-ga-ssi,2016,Not Rated,145,Dark Romance,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Erotic Thriller,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Psychological Thriller,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Steamy Romance,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Drama,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Romance,2006788,241
4016934,Ah-ga-ssi,2016,Not Rated,145,Thriller,2006788,241
74958,Network,1976,R,121,Dark Comedy,23689877,242
74958,Network,1976,R,121,Workplace Drama,23689877,242
74958,Network,1976,R,121,Drama,23689877,242
58946,La battaglia di Algeri,1966,Not Rated,121,Docudrama,879794,243
58946,La battaglia di Algeri,1966,Not Rated,121,Political Drama,879794,243
58946,La battaglia di Algeri,1966,Not Rated,121,Drama,879794,243
58946,La battaglia di Algeri,1966,Not Rated,121,War,879794,243
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Adult Animation,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Anime,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Dark Fantasy,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Hand-Drawn Animation,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Shōnen,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Superhero,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Supernatural Fantasy,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Sword & Sorcery,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Action,49888550,244
11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,TV-MA,117,Adventure,49888550,244
32551,The Grapes of Wrath,1940,Approved,129,Period Drama,,245
32551,The Grapes of Wrath,1940,Approved,129,Tragedy,,245
32551,The Grapes of Wrath,1940,Approved,129,Drama,,245
35446,To Be or Not to Be,1942,Approved,99,Screwball Comedy,3270000,246
35446,To Be or Not to Be,1942,Approved,99,Comedy,3270000,246
35446,To Be or Not to Be,1942,Approved,99,Romance,3270000,246
35446,To Be or Not to Be,1942,Approved,99,War,3270000,246
1954470,Gangs of Wasseypur,2012,Not Rated,321,Gangster,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Satire,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,True Crime,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Action,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Comedy,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Crime,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Drama,,247
1954470,Gangs of Wasseypur,2012,Not Rated,321,Thriller,,247
758758,Into the Wild,2007,R,148,Coming-of-Age,18354356,248
758758,Into the Wild,2007,R,148,Docudrama,18354356,248
758758,Into the Wild,2007,R,148,Road Trip,18354356,248
758758,Into the Wild,2007,R,148,Survival,18354356,248
758758,Into the Wild,2007,R,148,Tragedy,18354356,248
758758,Into the Wild,2007,R,148,Adventure,18354356,248
758758,Into the Wild,2007,R,148,Biography,18354356,248
758758,Into the Wild,2007,R,148,Drama,18354356,248
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Anime,,249
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Hand-Drawn Animation,,249
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Supernatural Fantasy,,249
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Action,,249
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Animation,,249
16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,2021,,87,Fantasy,,249
1454029,The Help,2011,PG-13,146,Period Drama,169708112,250
1454029,The Help,2011,PG-13,146,Drama,169708112,250
